TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.collections4.iterators.ListIteratorWrapper,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,96,0.3,2,25,106,117464,1556335446174,0.9722222222222222,111111111110111111111111111111111111111111111111111111111111111111111101,0.925,1111111011111111111111011111111110111111,1.0,11111,2,2,0,0,0.9363057324840764,1111111110111111110111111111111011111111111110111111111111111111111111111110111111100101111111111111111111111111111011111111111111111111111111111111111111011,0.9285714285714286,11111101111111,1.0,11111111111,0.8181818181818182,10111111110,0.925,1111110111111111111111101111110111111111
