TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.collections4.map.ListOrderedMap,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,109,0.3,2,75,272,137821,1556334870288,0.7411167512690355,01111111111111111111111111011101111100000000111111111110000000110010001110011011111111110111111110001111111110111101111000001111111111111111110011111111111110110111001001100001111110101111111111111,0.7380952380952381,111111111111111111110111111111111111111111011011111111111110001011111011111000101011110110101111101000111001010000100101010110,1.0,111111111111111,6,3,9,2,0.579136690647482,11011110111011111100000000000000000000011101000000000111011111111111111111111111101111111000000000010100110011111111111111101101111111101111111111111110011111111111011111010100110000000000000000000000000000000001111011111111111111101001100101100000000010100111011111111111110001,0.352112676056338,00000001001000000010100000000011011110110111000101011100010001000011010,1.0,111111111111111111111111111111111111111111111111111111111111111111,0.7727272727272727,111110001111111111110101111111111111111111101111001100010111101001,0.7380952380952381,111111111111111011111111111111110111111111110111111111111101001011110111110100011011111010011111101000111001010000100101101010
